review_count,state,year_month,stars.x
1065,GA,2016-05,5
1065,GA,2009-07,4
271,OR,2018-04,3
43,MA,2014-02,1
70,FL,2017-01,5
1065,GA,2017-06,1
59,OH,2017-04,2
67,GA,2016-11,4
210,TX,2011-11,4
297,MA,2017-07,4
84,FL,2014-11,4
1065,GA,2017-12,2
1065,GA,2010-08,4
1065,GA,2018-05,4
297,MA,2015-10,3
1065,GA,2016-05,4
70,FL,2018-05,1
1065,GA,2016-10,1
55,FL,2015-10,4
1065,GA,2011-01,4
1065,GA,2015-09,4
297,MA,2018-08,5
297,MA,2017-09,5
210,TX,2017-10,4
1065,GA,2011-01,3
67,GA,2018-09,4
271,OR,2017-07,1
67,GA,2011-12,2
210,TX,2011-01,2
210,TX,2016-11,4
1065,GA,2017-07,5
297,MA,2014-09,3
1065,GA,2010-05,4
271,OR,2016-08,4
297,MA,2018-11,3
43,MA,2013-02,5
210,TX,2009-04,5
1065,GA,2014-09,2
93,TX,2011-09,2
210,TX,2012-02,1
1065,GA,2014-02,5
135,CO,2013-09,4
72,FL,2016-07,1
297,MA,2016-10,2
49,FL,2013-11,2
83,OH,2012-05,2
1065,GA,2015-02,4
210,TX,2010-12,4
1065,GA,2017-04,5
93,TX,2012-09,2
1065,GA,2009-10,4
9,TX,2012-09,4
271,OR,2016-03,2
210,TX,2017-01,5
1065,GA,2016-03,5
297,MA,2016-04,5
297,MA,2018-10,2
59,OH,2018-09,5
1065,GA,2013-01,3
59,OH,2017-07,5
297,MA,2015-04,4
210,TX,2016-09,5
297,MA,2016-08,2
83,OH,2016-03,4
83,OH,2015-07,2
271,OR,2017-06,1
84,FL,2017-11,4
1065,GA,2011-04,2
54,FL,2017-12,2
72,FL,2017-01,2
1065,GA,2017-06,5
83,OH,2008-07,3
54,FL,2017-12,4
135,CO,2007-12,3
1065,GA,2010-03,4
67,GA,2011-09,2
271,OR,2016-02,4
1065,GA,2013-06,2
271,OR,2015-05,4
1065,GA,2013-12,2
83,OH,2008-07,3
135,CO,2011-12,5
32,FL,2017-04,5
210,TX,2012-07,4
1065,GA,2015-01,4
135,CO,2013-04,1
271,OR,2016-05,1
1065,GA,2009-05,4
1065,GA,2018-03,5
135,CO,2015-06,5
1065,GA,2015-02,5
297,MA,2018-07,5
1065,GA,2014-07,5
1065,GA,2016-04,4
84,FL,2016-08,5
271,OR,2016-09,3
59,OH,2015-02,5
83,OH,2015-11,1
1065,GA,2017-06,3
297,MA,2015-02,4
1065,GA,2017-06,1
1065,GA,2019-05,2
93,TX,2018-07,1
1065,GA,2015-06,4
1065,GA,2017-11,4
1065,GA,2010-09,4
1065,GA,2015-03,5
1065,GA,2010-09,5
1065,GA,2014-01,3
43,MA,2017-10,1
297,MA,2015-09,1
93,TX,2017-09,2
1065,GA,2016-05,4
271,OR,2015-05,4
1065,GA,2017-10,5
1065,GA,2011-04,5
1065,GA,2016-08,5
1065,GA,2016-03,4
84,FL,2019-04,2
93,TX,2015-01,3
297,MA,2018-02,1
1065,GA,2008-12,4
1065,GA,2018-09,4
84,FL,2015-03,3
59,OH,2017-01,1
1065,GA,2011-12,5
297,MA,2018-12,4
1065,GA,2018-06,4
83,OH,2008-04,4
72,FL,2016-03,3
10,BC,2015-04,1
70,FL,2018-04,4
271,OR,2015-05,2
93,TX,2018-12,3
210,TX,2019-02,5
1065,GA,2011-09,4
72,FL,2017-05,3
135,CO,2010-03,2
297,MA,2015-08,5
271,OR,2017-06,5
297,MA,2015-09,1
54,FL,2010-08,5
210,TX,2011-10,3
1065,GA,2010-02,5
93,TX,2016-01,4
1065,GA,2015-02,4
1065,GA,2015-11,5
84,FL,2010-01,5
84,FL,2019-04,1
1065,GA,2017-07,4
210,TX,2015-02,5
271,OR,2018-02,5
83,OH,2016-06,4
54,FL,2019-03,3
54,FL,2011-12,5
297,MA,2014-12,2
1065,GA,2013-07,3
271,OR,2015-04,3
210,TX,2010-12,5
1065,GA,2015-01,4
70,FL,2017-11,5
67,GA,2013-12,3
1065,GA,2013-12,5
1065,GA,2017-08,4
34,BC,2018-10,5
70,FL,2018-12,4
1065,GA,2017-01,2
84,FL,2014-12,5
1065,GA,2018-05,2
1065,GA,2018-09,5
1065,GA,2013-08,4
1065,GA,2013-06,5
55,FL,2018-11,5
22,FL,2012-06,2
297,MA,2016-11,1
1065,GA,2018-12,4
1065,GA,2013-12,5
1065,GA,2015-01,4
135,CO,2011-11,1
10,BC,2019-05,1
84,FL,2017-01,5
84,FL,2017-02,3
271,OR,2015-03,5
1065,GA,2014-01,5
135,CO,2013-07,2
54,FL,2014-09,4
1065,GA,2013-09,5
1065,GA,2009-09,5
1065,GA,2018-06,5
53,TX,2019-02,5
1065,GA,2016-05,4
297,MA,2019-06,1
1065,GA,2011-12,4
210,TX,2010-04,4
210,TX,2014-04,1
1065,GA,2019-05,3
210,TX,2013-10,4
297,MA,2016-04,3
1065,GA,2012-06,1
1065,GA,2011-01,4
210,TX,2009-07,4
1065,GA,2009-04,4
1065,GA,2014-06,3
1065,GA,2019-02,4
53,TX,2019-02,5
1065,GA,2011-09,4
54,FL,2014-12,1
84,FL,2018-07,3
1065,GA,2019-04,2
1065,GA,2009-02,5
1065,GA,2016-09,3
1065,GA,2018-03,5
271,OR,2015-05,2
1065,GA,2017-09,5
210,TX,2015-01,4
1065,GA,2009-02,5
93,TX,2019-01,5
32,FL,2018-12,1
271,OR,2017-03,5
70,FL,2017-12,5
1065,GA,2008-10,4
1065,GA,2015-03,5
1065,GA,2012-08,5
54,FL,2017-11,3
1065,GA,2010-11,5
135,CO,2013-03,5
1065,GA,2018-12,4
135,CO,2019-03,4
297,MA,2016-04,5
210,TX,2016-05,4
43,MA,2018-10,5
1065,GA,2017-04,5
297,MA,2014-11,4
1065,GA,2015-02,5
53,TX,2019-06,5
297,MA,2018-11,1
135,CO,2017-01,2
93,TX,2018-11,1
297,MA,2019-03,2
1065,GA,2011-07,4
297,MA,2019-01,5
1065,GA,2019-06,4
54,FL,2014-11,4
1065,GA,2015-04,5
1065,GA,2016-01,5
271,OR,2017-06,1
1065,GA,2019-06,3
1065,GA,2010-11,5
1065,GA,2019-05,1
83,OH,2015-02,2
297,MA,2014-08,4
135,CO,2009-07,4
84,FL,2017-02,5
43,MA,2015-12,5
1065,GA,2012-09,3
135,CO,2014-06,3
83,OH,2015-01,1
54,FL,2019-03,4
297,MA,2018-12,2
1065,GA,2015-05,4
59,OH,2017-03,5
297,MA,2019-04,5
1065,GA,2014-02,4
93,TX,2019-02,1
210,TX,2019-03,4
1065,GA,2016-02,1
135,CO,2014-09,2
1065,GA,2015-01,5
83,OH,2018-12,2
1065,GA,2018-11,3
55,FL,2016-08,3
210,TX,2015-05,2
67,GA,2015-12,1
1065,GA,2010-05,4
93,TX,2016-12,5
43,MA,2014-08,1
1065,GA,2016-03,5
70,FL,2017-06,4
271,OR,2015-04,5
210,TX,2014-06,1
271,OR,2018-07,1
210,TX,2015-10,3
297,MA,2015-03,4
83,OH,2018-03,1
271,OR,2015-03,3
1065,GA,2018-03,3
93,TX,2018-10,1
135,CO,2010-11,4
59,OH,2018-09,5
43,MA,2011-07,5
34,BC,2018-10,4
24,GA,2011-02,3
49,FL,2018-07,1
1065,GA,2018-12,4
135,CO,2014-10,4
1065,GA,2012-12,5
210,TX,2016-11,4
1065,GA,2016-03,4
1065,GA,2018-01,2
34,BC,2018-11,5
271,OR,2018-12,2
297,MA,2018-09,5
1065,GA,2019-05,2
54,FL,2013-10,5
1065,GA,2011-08,5
271,OR,2015-08,1
1065,GA,2014-02,4
1065,GA,2011-06,2
34,BC,2018-09,5
1065,GA,2013-10,1
297,MA,2015-10,4
271,OR,2017-10,1
72,FL,2018-11,4
271,OR,2018-12,3
297,MA,2018-11,5
1065,GA,2009-12,4
54,FL,2011-04,4
210,TX,2014-08,4
1065,GA,2017-12,5
271,OR,2018-09,3
271,OR,2016-06,3
135,CO,2011-05,1
22,FL,2012-01,1
83,OH,2019-09,1
271,OR,2018-11,1
83,OH,2019-08,4
1065,GA,2016-08,5
1065,GA,2014-12,5
84,FL,2012-03,3
22,FL,2013-03,1
1065,GA,2018-08,1
83,OH,2018-08,4
1065,GA,2014-02,5
1065,GA,2018-07,5
210,TX,2019-07,5
271,OR,2016-09,1
32,FL,2017-05,2
1065,GA,2008-11,5
210,TX,2014-08,1
83,OH,2018-01,4
49,FL,2018-04,1
1065,GA,2009-08,4
1065,GA,2018-10,5
43,MA,2018-07,1
1065,GA,2013-08,2
1065,GA,2011-01,3
210,TX,2012-05,3
70,FL,2018-12,2
1065,GA,2015-04,5
271,OR,2015-08,3
53,TX,2019-02,5
1065,GA,2010-03,4
32,FL,2015-08,2
210,TX,2011-03,1
70,FL,2018-11,1
1065,GA,2014-06,2
1065,GA,2018-12,3
49,FL,2017-01,4
1065,GA,2018-10,4
210,TX,2019-04,5
297,MA,2015-05,1
297,MA,2019-02,2
1065,GA,2010-09,5
67,GA,2014-10,2
1065,GA,2013-07,4
53,TX,2019-07,5
297,MA,2019-04,4
1065,GA,2019-04,2
1065,GA,2017-03,5
210,TX,2009-02,4
297,MA,2018-01,5
271,OR,2015-03,2
1065,GA,2010-05,4
1065,GA,2010-05,5
24,GA,2011-08,2
1065,GA,2018-09,2
1065,GA,2012-04,5
84,FL,2018-12,4
49,FL,2019-04,4
22,FL,2018-10,5
210,TX,2011-04,5
297,MA,2018-10,3
54,FL,2019-05,3
53,TX,2019-08,2
55,FL,2017-07,1
297,MA,2018-03,4
1065,GA,2015-08,4
53,TX,2019-03,1
297,MA,2018-03,3
271,OR,2017-05,4
70,FL,2019-10,5
67,GA,2018-07,3
62,TX,2020-02,5
67,GA,2019-11,1
72,FL,2019-01,2
1065,GA,2017-08,3
55,FL,2018-09,3
62,TX,2020-02,5
210,TX,2020-03,5
135,CO,2019-11,3
1065,GA,2018-08,4
84,FL,2020-03,5
83,OH,2019-08,1
1065,GA,2019-11,1
93,TX,2020-07,1
297,MA,2019-03,4
1065,GA,2018-07,1
55,FL,2017-11,2
32,FL,2018-02,1
297,MA,2019-08,2
297,MA,2019-08,1
32,FL,2015-09,5
54,FL,2013-04,2
1065,GA,2019-03,4
271,OR,2019-09,3
297,MA,2014-09,2
1065,GA,2019-08,1
1065,GA,2018-01,4
70,FL,2018-11,5
1065,GA,2018-11,4
297,MA,2018-01,4
1065,GA,2018-10,2
67,GA,2019-02,5
34,BC,2019-07,5
297,MA,2019-08,5
1065,GA,2019-08,2
271,OR,2015-04,2
53,GA,2019-12,4
72,FL,2015-10,3
72,FL,2019-12,1
297,MA,2017-08,5
32,FL,2017-04,1
55,FL,2018-02,4
83,OH,2019-12,1
53,GA,2020-02,4
297,MA,2018-12,4
83,OH,2019-07,1
297,MA,2020-07,5
135,CO,2020-06,1
53,GA,2020-09,1
135,CO,2019-08,5
16,FL,2020-03,5
1065,GA,2018-12,1
1065,GA,2019-11,5
70,FL,2019-07,2
9,TX,2020-08,3
70,FL,2020-11,4
59,OH,2012-11,4
297,MA,2015-07,1
59,OH,2015-05,2
1065,GA,2016-05,4
6,FL,2020-02,1
62,TX,2020-02,5
1065,GA,2014-07,3
1065,GA,2017-07,4
53,TX,2019-04,1
1065,GA,2019-06,1
72,FL,2019-09,5
93,TX,2019-11,1
271,OR,2019-10,4
297,MA,2020-07,3
1065,GA,2019-05,1
1065,GA,2014-08,3
271,OR,2017-03,1
271,OR,2015-10,4
59,OH,2017-09,2
53,TX,2019-04,5
1065,GA,2018-03,4
297,MA,2019-05,5
84,FL,2019-06,5
53,GA,2019-11,3
72,FL,2019-02,3
32,FL,2018-12,1
53,TX,2019-03,2
55,FL,2018-04,1
53,TX,2019-02,5
1065,GA,2019-07,5
1065,GA,2019-08,2
55,FL,2018-04,1
297,MA,2016-04,3
271,OR,2018-01,3
59,OH,2019-10,1
135,CO,2007-12,2
72,FL,2012-05,1
1065,GA,2019-01,1
59,OH,2016-01,1
297,MA,2017-03,3
34,BC,2019-06,5
1065,GA,2019-04,5
84,FL,2019-05,5
1065,GA,2019-06,3
297,MA,2019-06,4
297,MA,2019-12,4
62,TX,2020-02,5
22,FL,2019-07,4
53,TX,2019-02,4
53,TX,2019-02,5
93,TX,2018-12,1
1065,GA,2019-10,2
1065,GA,2019-09,1
1065,GA,2019-02,4
135,CO,2020-03,5
84,FL,2018-01,5
1065,GA,2018-10,5
1065,GA,2019-03,1
1065,GA,2019-07,5
24,GA,2016-06,3
53,TX,2019-09,5
55,FL,2019-05,1
53,GA,2019-12,5
210,TX,2019-07,1
53,GA,2019-10,5
1065,GA,2020-01,3
1065,GA,2013-01,5
53,TX,2020-09,2
53,GA,2020-06,5
1065,GA,2013-02,3
135,CO,2018-11,1
34,BC,2019-03,4
67,GA,2018-11,4
84,FL,2019-01,5
1065,GA,2019-03,2
297,MA,2019-02,4
297,MA,2017-07,3
271,OR,2020-03,3
53,TX,2019-03,1
54,FL,2019-09,1
93,TX,2019-09,4
83,OH,2019-11,1
59,OH,2019-08,1
297,MA,2020-02,5
1065,GA,2017-07,5
49,FL,2019-03,1
34,BC,2019-02,4
93,TX,2019-07,1
70,FL,2019-09,5
34,BC,2019-07,5
93,TX,2009-08,5
59,OH,2019-11,3
1065,GA,2018-02,1
1065,GA,2016-04,3
16,FL,2020-03,5
1065,GA,2019-01,1
135,CO,2019-09,3
70,FL,2018-02,5
135,CO,2020-01,5
135,CO,2018-12,5
297,MA,2018-01,2
271,OR,2019-03,1
6,FL,2019-03,1
1065,GA,2018-08,3
210,TX,2015-03,5
83,OH,2019-11,4
1065,GA,2019-04,1
1065,GA,2009-07,5
1065,GA,2018-07,3
1065,GA,2019-09,2
54,FL,2017-05,2
59,OH,2019-01,1
297,MA,2019-12,4
83,OH,2018-11,2
1065,GA,2019-09,3
297,MA,2019-04,4
72,FL,2019-05,3
16,FL,2020-06,5
53,TX,2019-01,5
271,OR,2019-10,2
210,TX,2014-06,3
1065,GA,2015-06,5
34,BC,2019-06,5
32,FL,2019-06,3
297,MA,2019-11,1
70,FL,2019-04,5
271,OR,2017-06,4
1065,GA,2018-11,2
1065,GA,2018-06,4
1065,GA,2017-11,2
135,CO,2019-05,5
297,MA,2019-10,4
135,CO,2019-05,4
59,OH,2019-11,2
271,OR,2015-09,4
53,TX,2019-04,2
210,TX,2019-11,2
62,TX,2020-03,5
34,BC,2019-02,5
53,TX,2019-02,5
70,FL,2020-02,3
1065,GA,2020-03,4
1065,GA,2014-09,3
210,TX,2009-11,4
297,MA,2017-11,2
1065,GA,2018-04,5
53,GA,2019-09,5
135,CO,2016-04,4
70,FL,2019-02,4
32,FL,2017-10,4
67,GA,2014-10,4
83,OH,2015-11,1
83,OH,2019-09,5
210,TX,2018-10,3
1065,GA,2019-01,4
297,MA,2015-09,4
34,BC,2019-05,4
1065,GA,2013-07,4
271,OR,2018-03,1
67,GA,2017-04,3
84,FL,2015-04,3
1065,GA,2013-04,5
1065,GA,2018-04,1
1065,GA,2018-12,5
53,TX,2019-02,5
24,GA,2016-04,1
54,FL,2018-12,4
1065,GA,2015-11,5
22,FL,2018-02,1
70,FL,2017-08,1
62,TX,2020-02,5
93,TX,2020-08,5
1065,GA,2019-11,3
271,OR,2015-12,2
297,MA,2019-10,1
83,OH,2019-01,2
1065,GA,2019-08,3
1065,GA,2019-09,5
1065,GA,2018-12,2
1065,GA,2019-11,3
6,FL,2019-09,5
1065,GA,2017-10,1
70,FL,2018-12,4
53,GA,2020-03,5
1065,GA,2020-08,5
1065,GA,2019-02,5
210,TX,2019-09,2
297,MA,2019-09,1
83,OH,2019-10,1
83,OH,2019-11,2
62,TX,2020-03,4
210,TX,2020-01,4
210,TX,2016-04,4
271,OR,2019-12,1
297,MA,2020-02,5
1065,GA,2019-12,1
1065,GA,2015-07,1
1065,GA,2020-09,5
1065,GA,2019-03,5
297,MA,2015-04,5
297,MA,2019-07,4
53,GA,2019-09,5
1065,GA,2020-01,3
297,MA,2019-08,5
84,FL,2019-11,4
53,GA,2019-10,3
271,OR,2015-08,2
1065,GA,2014-07,3
62,TX,2020-03,5
1065,GA,2018-12,3
1065,GA,2019-07,5
72,FL,2018-12,1
9,TX,2016-03,5
1065,GA,2019-07,2
1065,GA,2017-02,5
59,OH,2018-06,1
297,MA,2019-05,5
1065,GA,2019-12,1
210,TX,2010-07,5
297,MA,2015-03,5
67,GA,2018-05,4
1065,GA,2020-10,1
32,FL,2018-11,1
53,TX,2019-09,5
1065,GA,2016-02,2
53,TX,2019-01,5
1065,GA,2018-01,3
72,FL,2019-07,5
53,GA,2019-09,5
24,GA,2020-01,5
1065,GA,2018-11,5
210,TX,2017-07,5
1065,GA,2018-04,1
53,TX,2019-07,5
1065,GA,2017-03,5
1065,GA,2015-08,5
53,GA,2019-09,5
271,OR,2019-03,5
271,OR,2017-08,1
1065,GA,2019-06,2
1065,GA,2018-09,3
55,FL,2019-09,5
1065,GA,2015-02,5
54,FL,2019-07,4
93,TX,2020-07,3
1065,GA,2015-04,5
271,OR,2015-06,3
84,FL,2017-08,5
1065,GA,2012-10,4
1065,GA,2018-11,4
1065,GA,2014-12,2
1065,GA,2018-10,2
297,MA,2018-09,4
53,GA,2019-10,5
53,GA,2019-11,5
135,CO,2019-10,5
297,MA,2020-01,5
53,GA,2020-07,5
70,FL,2019-04,3
1065,GA,2015-04,5
49,FL,2019-04,5
83,OH,2019-11,1
297,MA,2019-07,2
62,TX,2020-02,2
55,FL,2013-07,1
1065,GA,2019-12,4
53,GA,2020-01,4
53,TX,2019-10,5
53,GA,2020-02,3
72,FL,2019-01,1
297,MA,2020-02,5
297,MA,2019-06,1
1065,GA,2019-09,5
1065,GA,2019-01,1
32,FL,2019-01,3
9,TX,2016-06,2
1065,GA,2017-06,5
1065,GA,2018-05,3
53,TX,2019-04,1
72,FL,2019-08,1
54,FL,2019-12,3
59,OH,2019-11,5
24,GA,2020-01,2
135,CO,2016-11,5
70,FL,2018-10,5
72,FL,2014-04,4
1065,GA,2011-02,3
297,MA,2018-06,4
297,MA,2019-07,4
210,TX,2019-08,5
1065,GA,2017-04,1
67,GA,2019-04,1
34,BC,2019-07,5
32,FL,2019-12,1
1065,GA,2020-02,1
43,MA,2011-08,2
1065,GA,2017-12,4
59,OH,2016-11,1
1065,GA,2019-07,1
1065,GA,2018-10,1
1065,GA,2019-10,1
1065,GA,2018-03,4
34,BC,2020-10,5
1065,GA,2013-08,4
210,TX,2018-05,1
34,BC,2019-07,5
210,TX,2019-03,4
70,FL,2019-01,5
271,OR,2015-04,5
72,FL,2019-05,1
49,FL,2019-11,5
1065,GA,2015-05,3
297,MA,2019-08,1
1065,GA,2019-12,1
1065,GA,2017-06,4
70,FL,2018-04,1
53,GA,2019-09,5
62,TX,2020-02,5
32,FL,2019-03,2
53,TX,2019-04,5
1065,GA,2019-04,4
271,OR,2019-08,4
297,MA,2015-04,5
1065,GA,2018-12,5
1065,GA,2019-10,3
210,TX,2018-10,4
271,OR,2015-07,5
22,FL,2019-11,2
210,TX,2020-01,1
1065,GA,2020-01,3
83,OH,2019-03,1
84,FL,2019-09,5
210,TX,2009-11,4
53,GA,2019-12,4
1065,GA,2019-08,2
34,BC,2019-09,5
70,FL,2020-02,5
53,TX,2019-07,5
1065,GA,2019-06,4
1065,GA,2018-08,2
271,OR,2019-02,5
297,MA,2017-10,4
297,MA,2019-11,5
271,OR,2020-02,3
271,OR,2017-07,5
210,TX,2019-08,1
67,GA,2019-06,2
297,MA,2019-06,4
84,FL,2017-07,3
1065,GA,2015-05,4
297,MA,2019-05,3
297,MA,2019-11,1
62,TX,2020-03,5
210,TX,2020-07,3
271,OR,2019-06,4
1065,GA,2016-11,4
1065,GA,2019-04,3
84,FL,2019-05,1
297,MA,2019-11,4
53,TX,2019-03,1
1065,GA,2019-01,2
135,CO,2020-01,4
297,MA,2016-10,5
135,CO,2019-01,3
72,FL,2017-09,1
93,TX,2019-11,3
93,TX,2019-08,5
93,TX,2019-11,2
53,TX,2019-04,5
16,FL,2020-05,5
1065,GA,2017-04,4
297,MA,2017-10,1
43,MA,2013-05,3
59,OH,2015-12,2
59,OH,2019-04,2
72,FL,2019-05,1
59,OH,2019-10,4
135,CO,2009-09,4
1065,GA,2014-01,5
1065,GA,2018-07,3
53,GA,2019-10,5
271,OR,2017-11,2
67,GA,2018-09,2
1065,GA,2018-02,5
1065,GA,2018-10,2
1065,GA,2013-09,2
59,OH,2020-01,5
53,GA,2019-10,4
297,MA,2019-01,1
53,TX,2019-10,4
53,TX,2020-03,5
1065,GA,2019-07,5
49,FL,2018-11,2
53,GA,2020-01,4
53,TX,2019-04,5
1065,GA,2019-08,1
135,CO,2017-07,1
34,BC,2019-03,5
83,OH,2019-10,1
1065,GA,2019-11,1
1065,GA,2020-03,5
54,FL,2020-03,5
1065,GA,2014-11,1
297,MA,2019-04,2
22,FL,2018-03,4
1065,GA,2019-09,5
1065,GA,2019-06,3
70,FL,2019-06,1
24,GA,2017-01,1
67,GA,2019-07,5
55,FL,2020-01,5
1065,GA,2019-10,1
1065,GA,2009-04,4
135,CO,2021-01,5
1065,GA,2011-12,4
49,FL,2019-07,4
1065,GA,2020-01,4
1065,GA,2019-02,5
1065,GA,2019-02,5
1065,GA,2019-02,3
1065,GA,2017-05,4
1065,GA,2019-05,5
72,FL,2019-11,1
297,MA,2019-09,5
53,GA,2019-09,5
70,FL,2019-07,5
1065,GA,2009-06,3
297,MA,2018-02,5
1065,GA,2019-05,1
53,GA,2019-08,4
1065,GA,2018-11,1
297,MA,2019-09,4
1065,GA,2019-11,3
297,MA,2019-11,3
72,FL,2015-03,1
55,FL,2019-10,3
55,FL,2019-01,1
271,OR,2017-12,4
53,TX,2020-01,4
53,GA,2019-09,5
1065,GA,2018-06,2
32,FL,2018-01,3
53,TX,2019-07,3
70,FL,2019-07,5
67,GA,2019-11,1
55,FL,2020-02,4
53,TX,2019-03,5
1065,GA,2015-04,3
53,GA,2019-11,5
83,OH,2019-04,3
1065,GA,2019-05,2
135,CO,2019-04,4
271,OR,2019-05,3
49,FL,2019-08,3
297,MA,2015-02,4
297,MA,2019-12,5
83,OH,2017-03,4
210,TX,2019-11,5
53,GA,2019-08,5
43,MA,2012-08,1
297,MA,2018-10,5
43,MA,2018-10,1
84,FL,2018-03,4
93,TX,2019-04,4
49,FL,2013-11,3
1065,GA,2019-07,1
93,TX,2019-12,2
210,TX,2020-02,5
62,TX,2020-02,5
62,TX,2020-03,5
210,TX,2020-05,4
24,GA,2015-04,3
1065,GA,2019-04,4
70,FL,2019-01,2
1065,GA,2019-05,4
22,FL,2014-11,3
83,OH,2019-10,1
297,MA,2014-09,3
1065,GA,2019-02,5
59,OH,2018-09,1
62,TX,2020-03,5
32,FL,2019-05,2
297,MA,2019-02,1
1065,GA,2019-08,4
1065,GA,2018-05,5
55,FL,2018-11,4
83,OH,2016-04,1
1065,GA,2017-01,5
297,MA,2018-02,4
34,BC,2019-08,5
1065,GA,2019-08,5
1065,GA,2018-12,3
297,MA,2019-05,5
34,BC,2018-10,5
297,MA,2019-08,5
297,MA,2019-09,3
135,CO,2019-09,5
24,GA,2015-05,1
271,OR,2018-11,1
1065,GA,2020-08,5
1065,GA,2011-01,4
297,MA,2019-09,2
53,GA,2019-11,4
53,GA,2019-10,5
1065,GA,2018-02,4
1065,GA,2009-04,4
1065,GA,2019-07,1
297,MA,2019-08,2
1065,GA,2019-11,4
53,GA,2019-10,5
1065,GA,2010-06,5
1065,GA,2009-04,4
135,CO,2009-10,4
34,BC,2019-12,5
1065,GA,2019-03,5
1065,GA,2019-10,2
70,FL,2018-12,1
1065,GA,2018-12,5
1065,GA,2016-09,2
59,OH,2019-01,1
53,GA,2020-01,5
271,OR,2018-05,3
53,GA,2019-08,5
49,FL,2019-09,1
210,TX,2014-10,1
53,GA,2019-12,4
1065,GA,2015-03,5
53,GA,2019-11,5
84,FL,2016-05,5
24,GA,2019-12,1
93,TX,2019-04,5
67,GA,2019-09,1
67,GA,2017-09,1
1065,GA,2019-04,3
32,FL,2019-07,1
53,GA,2020-02,5
62,TX,2020-02,5
1065,GA,2012-04,4
1065,GA,2015-07,5
135,CO,2019-07,5
1065,GA,2016-02,4
72,FL,2019-02,2
49,FL,2018-11,1
271,OR,2016-02,2
54,FL,2019-10,5
54,FL,2019-09,5
93,TX,2019-08,5
1065,GA,2015-12,4
59,OH,2016-06,4
1065,GA,2019-01,2
24,GA,2019-08,1
53,TX,2019-02,5
297,MA,2019-10,5
34,BC,2019-11,5
1065,GA,2018-07,2
210,TX,2020-04,1
83,OH,2013-09,1
1065,GA,2014-01,5
271,OR,2018-04,2
54,FL,2015-03,3
53,TX,2019-02,5
83,OH,2019-05,1
32,FL,2018-08,5
53,TX,2019-01,5
62,TX,2020-03,5
55,FL,2018-07,3
93,TX,2018-07,5
1065,GA,2019-11,1
1065,GA,2018-02,5
62,TX,2020-03,5
93,TX,2020-03,5
1065,GA,2019-04,1
59,OH,2019-01,1
1065,GA,2015-06,4
1065,GA,2019-11,4
34,BC,2019-11,5
1065,GA,2020-01,5
1065,GA,2020-01,4
1065,GA,2019-05,4
210,TX,2015-12,5
135,CO,2020-05,5
210,TX,2018-12,5
6,FL,2019-03,1
84,FL,2013-04,3
55,FL,2018-07,4
83,OH,2019-01,2
54,FL,2019-05,2
53,TX,2019-04,5
297,MA,2019-11,5
72,FL,2019-01,5
297,MA,2019-06,4
6,FL,2019-09,4
1065,GA,2019-08,2
84,FL,2019-08,3
1065,GA,2020-01,5
1065,GA,2020-01,3
62,TX,2020-02,5
135,CO,2019-07,4
43,MA,2018-08,5
1065,GA,2020-01,2
53,TX,2019-11,5
1065,GA,2008-12,4
1065,GA,2019-06,1
34,BC,2018-10,5
1065,GA,2019-07,3
1065,GA,2014-12,4
210,TX,2019-08,1
55,FL,2019-12,4
62,TX,2020-03,5
297,MA,2017-04,3
1065,GA,2019-11,5
1065,GA,2019-12,5
53,TX,2019-02,5
59,OH,2018-12,3
49,FL,2019-04,1
53,TX,2019-02,4
59,OH,2019-05,4
1065,GA,2015-11,3
55,FL,2019-03,1
1065,GA,2018-11,4
1065,GA,2019-02,2
1065,GA,2016-09,4
1065,GA,2019-05,1
34,BC,2019-05,5
1065,GA,2019-08,4
49,FL,2018-05,1
297,MA,2019-09,3
1065,GA,2019-07,1
53,GA,2019-10,4
1065,GA,2012-01,4
297,MA,2019-08,5
59,OH,2019-02,1
1065,GA,2016-05,1
32,FL,2020-02,1
70,FL,2020-04,4
1065,GA,2019-01,5
6,FL,2019-01,5
93,TX,2019-02,1
297,MA,2019-07,5
83,OH,2018-12,1
1065,GA,2017-02,5
67,GA,2019-11,5
93,TX,2020-06,5
53,GA,2020-02,5
16,FL,2020-06,4
93,TX,2019-09,5
271,OR,2018-08,4
62,TX,2020-03,5
53,GA,2020-12,2
1065,GA,2019-12,5
297,MA,2021-01,5
1065,GA,2020-02,4
271,OR,2020-11,1
16,FL,2020-05,1
62,TX,2020-08,5
62,TX,2020-06,5
1065,GA,2016-01,5
210,TX,2020-11,5
43,MA,2018-08,2
1065,GA,2020-02,3
297,MA,2020-11,1
210,TX,2018-05,2
62,TX,2020-02,5
297,MA,2019-10,1
93,TX,2018-04,2
93,TX,2020-06,3
271,OR,2017-03,2
297,MA,2020-12,3
297,MA,2020-11,4
1065,GA,2019-01,2
62,TX,2020-10,5
53,TX,2020-01,3
271,OR,2019-09,1
210,TX,2019-10,5
53,TX,2019-12,5
1065,GA,2019-07,3
1065,GA,2019-03,3
1065,GA,2020-11,5
1065,GA,2020-04,1
271,OR,2019-05,3
271,OR,2016-09,5
271,OR,2018-06,4
271,OR,2020-03,2
49,FL,2014-04,1
70,FL,2020-04,5
62,TX,2020-03,5
271,OR,2020-10,1
62,TX,2020-08,5
